id,category
20746,Patient-Doctor Communication
20747,Patient Safety
20748,Follow-Up and Continuity of Care
20749,Medical Staff Competence
20750,Medical Staff Competence
20751,Reception Staff Interaction
20752,Patient-Doctor Communication
20753,Telephone Service
20754,Telephone Service
20755,Telephone Service
20756,Reception Staff Interaction
20757,Doctor Consultations
20758,Reception Staff Interaction
20759,Telephone Service
20760,Reception Staff Interaction
20761,Reception Staff Interaction
20762,Reception Staff Interaction
20763,Telephone Service
20764,Follow-Up and Continuity of Care
20765,Prescription and Medication Management
20766,Patient Empowerment and Support
20767,Patient-Doctor Communication
20768,Follow-Up and Continuity of Care
20769,Patient Empowerment and Support
20770,Patient-Doctor Communication
20771,Telephone Service
20772,Follow-Up and Continuity of Care
20773,Reception Staff Interaction
20774,Medical Staff Competence
20775,Appointment Accessibility
20776,Reception Staff Interaction
20777,Patient-Doctor Communication
20778,Reception Staff Interaction
20779,Overall Patient Satisfaction
20780,Telephone Service
20781,Telephone Service
20782,Overall Patient Satisfaction
20783,Overall Patient Satisfaction
20784,Follow-Up and Continuity of Care
20785,Telephone Service
20786,Vaccinations
20787,Telephone Service
20788,Patient-Doctor Communication
20789,Follow-Up and Continuity of Care
20790,Reception Staff Interaction
20791,Overall Patient Satisfaction
20792,Overall Patient Satisfaction
20793,Follow-Up and Continuity of Care
20794,Follow-Up and Continuity of Care
20795,Appointment Accessibility
20796,Reception Staff Interaction
20797,Patient-Doctor Communication
20798,Medical Staff Competence
20799,Patient Empowerment and Support
20800,Patient-Doctor Communication
20801,Overall Patient Satisfaction
20802,Reception Staff Interaction
20803,Medical Staff Competence
20804,Reception Staff Interaction
20805,Follow-Up and Continuity of Care
20806,Test Results
20807,Patient-Doctor Communication
20808,Overall Patient Satisfaction
20809,Patient-Doctor Communication
20810,Follow-Up and Continuity of Care
20811,Overall Patient Satisfaction
20812,Health Outcome Satisfaction
20813,Patient-Doctor Communication
20814,Health Outcome Satisfaction
20815,Health Outcome Satisfaction
20816,Patient-Doctor Communication
20817,Reception Staff Interaction
20818,Doctor Consultations
20819,Overall Patient Satisfaction
20820,Follow-Up and Continuity of Care
20821,Referral Efficiency
20822,Test Results
20823,Overall Patient Satisfaction
20824,Reception Staff Interaction
20825,Overall Patient Satisfaction
20826,Patient-Doctor Communication
20827,Overall Patient Satisfaction
20828,Medical Staff Competence
20829,Patient Empowerment and Support
20830,Follow-Up and Continuity of Care
20831,Overall Patient Satisfaction
20832,Medical Staff Competence
20833,Reception Staff Interaction
20834,Follow-Up and Continuity of Care
20835,Patient-Doctor Communication
20836,Medical Staff Competence
20837,Patient-Doctor Communication
20838,Follow-Up and Continuity of Care
20839,Follow-Up and Continuity of Care
20840,Patient Empowerment and Support
20841,Test Results
20842,Reception Staff Interaction
20843,Reception Staff Interaction
20844,Patient-Doctor Communication
20845,Patient Empowerment and Support
20846,Follow-Up and Continuity of Care
20847,Patient-Doctor Communication
20848,Patient Empowerment and Support
20849,Patient-Doctor Communication
20850,Prescription and Medication Management
20851,Medical Staff Competence
20852,Reception Staff Interaction
20853,Follow-Up and Continuity of Care
20854,Telephone Service
20855,Telephone Service
20856,Reception Staff Interaction
20857,Patient-Doctor Communication
20858,Patient-Doctor Communication
20859,Patient-Doctor Communication
20860,Telephone Service
20861,Patient Empowerment and Support
20862,Patient-Doctor Communication
20863,Telephone Service
20864,Telephone Service
20865,Reception Staff Interaction
20866,Follow-Up and Continuity of Care
20867,Patient Participation Group
20868,Reception Staff Interaction
20869,Reception Staff Interaction
20870,Telephone Service
20871,Medical Staff Competence
20872,Patient-Doctor Communication
20873,Follow-Up and Continuity of Care
20874,Medical Staff Competence
20875,Reception Staff Interaction
20876,Patient-Doctor Communication
20877,Patient Empowerment and Support
20878,Medical Staff Competence
20879,Reception Staff Interaction
20880,Patient-Doctor Communication
20881,Telephone Service
20882,Follow-Up and Continuity of Care
20883,Nursing Quality
20884,Reception Staff Interaction
20885,Reception Staff Interaction
20886,Patient-Doctor Communication
20887,Patient-Doctor Communication
20888,Doctor Consultations
20889,Test Results
20890,Vaccinations
20891,Patient Empowerment and Support
20892,Vaccinations
20893,Patient-Doctor Communication
20894,Overall Patient Satisfaction
20895,Reception Staff Interaction
20896,Patient-Doctor Communication
20897,Home Visits
20898,Appointment Accessibility
20899,Reception Staff Interaction
20900,Telephone Service
20901,Telephone Service
20902,Reception Staff Interaction
20903,Patient-Doctor Communication
20904,Health Outcome Satisfaction
20905,Reception Staff Interaction
20906,Facilities and Cleanliness
20907,Follow-Up and Continuity of Care
20908,Reception Staff Interaction
20909,Medical Staff Competence
20910,Medical Staff Competence
20911,Overall Patient Satisfaction
20912,Telephone Service
20913,Telephone Service
20914,Patient-Doctor Communication
20915,Telephone Service
20916,Overall Patient Satisfaction
20917,Telephone Service
20918,Reception Staff Interaction
20919,Reception Staff Interaction
20920,Reception Staff Interaction
20921,Patient-Doctor Communication
20922,Facilities and Cleanliness
20923,Overall Patient Satisfaction
20924,Medical Staff Competence
20925,Reception Staff Interaction
20926,Patient Privacy and Confidentiality
20927,Telephone Service
20928,Telephone Service
20929,Telephone Service
20930,Telephone Service
20931,Reception Staff Interaction
20932,Telephone Service
20933,Patient-Doctor Communication
20934,Follow-Up and Continuity of Care
20935,Overall Patient Satisfaction
20936,Follow-Up and Continuity of Care
20937,Telephone Service
20938,Health Outcome Satisfaction
20939,Overall Patient Satisfaction
20940,Reception Staff Interaction
20941,Follow-Up and Continuity of Care
20942,Follow-Up and Continuity of Care
20943,Medical Staff Competence
20944,Reception Staff Interaction
20945,Reception Staff Interaction
20946,Medical Staff Competence
20947,Health Outcome Satisfaction
20948,Medical Staff Competence
20949,Facilities and Cleanliness
20950,Mental Health Support
20951,Follow-Up and Continuity of Care
20952,Medical Staff Competence
20953,Medical Staff Competence
20954,Follow-Up and Continuity of Care
20955,Patient Empowerment and Support
20956,Reception Staff Interaction
20957,Patient-Doctor Communication
20958,Reception Staff Interaction
20959,Patient-Doctor Communication
20960,Appointment Accessibility
20961,Telephone Service
20962,Telephone Service
20963,Telephone Service
20964,Prescription and Medication Management
20965,Patient Empowerment and Support
20966,Reception Staff Interaction
20967,Vaccinations
20968,Telephone Service
20969,Follow-Up and Continuity of Care
20970,Reception Staff Interaction
20971,Medical Staff Competence
20972,Reception Staff Interaction
20973,Medical Staff Competence
20974,Reception Staff Interaction
20975,Reception Staff Interaction
20976,Telephone Service
20977,Reception Staff Interaction
20978,Overall Patient Satisfaction
20979,Patient-Doctor Communication
20980,Follow-Up and Continuity of Care
20981,Test Results
20982,Follow-Up and Continuity of Care
20983,Follow-Up and Continuity of Care
20984,Health Outcome Satisfaction
20985,Vaccinations
20986,Patient Empowerment and Support
20987,Prescription and Medication Management
20988,Reception Staff Interaction
20989,Doctor Consultations
20990,Reception Staff Interaction
20991,Patient-Doctor Communication
20992,Telephone Service
20993,Telephone Service
20994,Appointment Accessibility
20995,Test Results
20996,Appointment Accessibility
20997,Appointment Accessibility
20998,Medical Staff Competence
20999,Reception Staff Interaction
21000,Appointment Accessibility
21001,Reception Staff Interaction
21002,Patient Empowerment and Support
21003,Patient-Doctor Communication
21004,Patient-Doctor Communication
21005,Appointment Accessibility
21006,Telephone Service
21007,Health Outcome Satisfaction
21008,Vaccinations
21009,Appointment Accessibility
21010,Telephone Service
21011,Vaccinations
21012,Reception Staff Interaction
21013,Weekend Service Availability
21014,Patient-Doctor Communication
21015,Appointment Accessibility
21016,Follow-Up and Continuity of Care
21017,Telephone Service
21018,Reception Staff Interaction
21019,Telephone Service
21020,Reception Staff Interaction
21021,Medical Staff Competence
21022,Reception Staff Interaction
21023,Reception Staff Interaction
21024,Overall Patient Satisfaction
21025,Follow-Up and Continuity of Care
21026,Patient-Doctor Communication
21027,Reception Staff Interaction
21028,Patient-Doctor Communication
21029,Prescription and Medication Management
21030,Follow-Up and Continuity of Care
21031,Reception Staff Interaction
21032,Overall Patient Satisfaction
21033,Appointment Accessibility
21034,Vaccinations
21035,Reception Staff Interaction
21036,Patient-Doctor Communication
21037,Medical Staff Competence
21038,Follow-Up and Continuity of Care
21039,Overall Patient Satisfaction
21040,Follow-Up and Continuity of Care
21041,Follow-Up and Continuity of Care
21042,Reception Staff Interaction
21043,Appointment Accessibility
21044,Patient-Doctor Communication
21045,Medical Staff Competence
21046,Follow-Up and Continuity of Care
21047,Reception Staff Interaction
21048,Follow-Up and Continuity of Care
21049,Patient-Doctor Communication
21050,Patient-Doctor Communication
21051,Follow-Up and Continuity of Care
21052,Patient Empowerment and Support
21053,Reception Staff Interaction
21054,Test Results
21055,Patient Safety
21056,Follow-Up and Continuity of Care
21057,Medical Staff Competence
21058,Reception Staff Interaction
21059,Reception Staff Interaction
21060,Reception Staff Interaction
21061,Telephone Service
21062,Reception Staff Interaction
21063,Follow-Up and Continuity of Care
21064,Patient-Doctor Communication
21065,Vaccinations
21066,Health Outcome Satisfaction
21067,Overall Patient Satisfaction
21068,Medical Staff Competence
21069,Vaccinations
21070,Reception Staff Interaction
21071,Telephone Service
21072,Reception Staff Interaction
21073,Appointment Accessibility
21074,Overall Patient Satisfaction
21075,Patient Empowerment and Support
21076,Medical Staff Competence
21077,Reception Staff Interaction
21078,Reception Staff Interaction
21079,Patient-Doctor Communication
21080,Reception Staff Interaction
21081,Patient-Doctor Communication
21082,Patient-Doctor Communication
21083,Reception Staff Interaction
21084,Patient-Doctor Communication
21085,Vaccinations
21086,Follow-Up and Continuity of Care
21087,Reception Staff Interaction
21088,Patient-Doctor Communication
21089,Appointment Accessibility
21090,Patient Empowerment and Support
21091,Follow-Up and Continuity of Care
21092,Telephone Service
21093,Patient Empowerment and Support
21094,Overall Patient Satisfaction
21095,Patient-Doctor Communication
21096,Medical Staff Competence
21097,Appointment Accessibility
21098,Reception Staff Interaction
21099,Reception Staff Interaction
21100,Reception Staff Interaction
21101,Overall Patient Satisfaction
21102,Appointment Accessibility
21103,Reception Staff Interaction
21104,Telephone Service
21105,Patient-Doctor Communication
21106,Patient Safety
21107,Follow-Up and Continuity of Care
21108,Reception Staff Interaction
21109,Test Results
21110,Patient-Doctor Communication
21111,Reception Staff Interaction
21112,Reception Staff Interaction
21113,Medical Staff Competence
21114,Patient-Doctor Communication
21115,Reception Staff Interaction
21116,Medical Staff Competence
21117,Weekend Service Availability
21118,Medical Staff Competence
21119,Follow-Up and Continuity of Care
21120,Reception Staff Interaction
21121,Patient Empowerment and Support
21122,Patient-Doctor Communication
21123,Doctor Consultations
21124,Patient-Doctor Communication
21125,Patient Empowerment and Support
21126,Follow-Up and Continuity of Care
21127,Follow-Up and Continuity of Care
21128,Reception Staff Interaction
21129,Patient-Doctor Communication
21130,Patient-Doctor Communication
21131,Medical Staff Competence
21132,Telephone Service
21133,Patient-Doctor Communication
21134,Overall Patient Satisfaction
21135,Vaccinations
21136,Patient-Doctor Communication
21137,Follow-Up and Continuity of Care
21138,Medical Staff Competence
21139,Follow-Up and Continuity of Care
21140,Reception Staff Interaction
21141,Appointment Accessibility
21142,Patient-Doctor Communication
21143,Test Results
21144,Telephone Service
21145,Overall Patient Satisfaction
21146,Telephone Service
21147,Reception Staff Interaction
21148,Follow-Up and Continuity of Care
21149,Reception Staff Interaction
21150,Medical Staff Competence
21151,Appointment Accessibility
21152,Follow-Up and Continuity of Care
21153,Patient Empowerment and Support
21154,Patient-Doctor Communication
21155,Patient Participation Group
21156,Follow-Up and Continuity of Care
21157,Medical Staff Competence
21158,Patient-Doctor Communication
21159,Overall Patient Satisfaction
21160,Reception Staff Interaction
21161,Overall Patient Satisfaction
21162,Patient-Doctor Communication
21163,Reception Staff Interaction
21164,Patient-Doctor Communication
21165,Health Outcome Satisfaction
21166,Patient-Doctor Communication
21167,Medical Staff Competence
21168,Patient-Doctor Communication
21169,Medical Staff Competence
21170,Medical Staff Competence
21171,Appointment Accessibility
21172,Telephone Service
21173,Follow-Up and Continuity of Care
21174,Patient-Doctor Communication
21175,Patient-Doctor Communication
21176,Medical Staff Competence
21177,Follow-Up and Continuity of Care
21178,Overall Patient Satisfaction
21179,Reception Staff Interaction
21180,Patient-Doctor Communication
21181,Follow-Up and Continuity of Care
21182,Patient Privacy and Confidentiality
21183,Prescription and Medication Management
21184,Follow-Up and Continuity of Care
21185,Follow-Up and Continuity of Care
21186,Reception Staff Interaction
21187,Reception Staff Interaction
21188,Patient-Doctor Communication
21189,Follow-Up and Continuity of Care
21190,Medical Staff Competence
21191,Telephone Service
21192,Reception Staff Interaction
21193,Telephone Service
21194,Patient-Doctor Communication
21195,Patient-Doctor Communication
21196,Medical Staff Competence
21197,Reception Staff Interaction
21198,Patient-Doctor Communication
21199,Prescription and Medication Management
21200,Weekend Service Availability
21201,Prescription and Medication Management
21202,Telephone Service
21203,Follow-Up and Continuity of Care
21204,Prescription and Medication Management
21205,Patient-Doctor Communication
21206,Telephone Service
21207,Telephone Service
21208,Reception Staff Interaction
21209,Doctor Consultations
21210,Patient-Doctor Communication
21211,Appointment Accessibility
21212,Vaccinations
21213,Follow-Up and Continuity of Care
21214,Patient-Doctor Communication
21215,Medical Staff Competence
21216,Patient Privacy and Confidentiality
21217,Patient-Doctor Communication
21218,Reception Staff Interaction
21219,Reception Staff Interaction
21220,Follow-Up and Continuity of Care
21221,Reception Staff Interaction
21222,Vaccinations
21223,Patient Empowerment and Support
21224,Medical Staff Competence
21225,Vaccinations
21226,Medical Staff Competence
21227,Overall Patient Satisfaction
21228,Vaccinations
21229,Telephone Service
21230,Overall Patient Satisfaction
21231,Facilities and Cleanliness
21232,Vaccinations
21233,Patient-Doctor Communication
21234,Reception Staff Interaction
21235,Blood Test Results & Imaging
21236,Cancer Screening
21237,Test Results
21238,Facilities and Cleanliness
21239,Test Results
21240,Vaccinations
21241,Medical Staff Competence
21242,Reception Staff Interaction
21243,Telephone Service
21244,Vaccinations
21245,Follow-Up and Continuity of Care
21246,Vaccinations
21247,Home Visits
21248,Doctor Consultations
21249,Health Outcome Satisfaction
21250,Medical Staff Competence
21251,Medical Staff Competence
21252,Test Results
21253,Patient-Doctor Communication
21254,Medical Staff Competence
21255,Vaccinations
21256,Referral Efficiency
21257,Vaccinations
21258,Reception Staff Interaction
21259,Vaccinations
21260,Health Outcome Satisfaction
21261,Patient-Doctor Communication
21262,Test Results
21263,Overall Patient Satisfaction
21264,Vaccinations
21265,Patient Empowerment and Support
21266,Patient Empowerment and Support
21267,Patient-Doctor Communication
21268,Telephone Service
21269,Patient Empowerment and Support
21270,Overall Patient Satisfaction
21271,Follow-Up and Continuity of Care
21272,Medical Staff Competence
21273,Telephone Service
21274,Medical Staff Competence
21275,Vaccinations
21276,Patient-Doctor Communication
21277,Patient Empowerment and Support
21278,Follow-Up and Continuity of Care
21279,Patient-Doctor Communication
21280,Waiting Room Comfort
21281,Reception Staff Interaction
21282,Follow-Up and Continuity of Care
21283,Medical Staff Competence
21284,Reception Staff Interaction
21285,Reception Staff Interaction
21286,Medical Staff Competence
21287,Follow-Up and Continuity of Care
21288,Reception Staff Interaction
21289,Referral Efficiency
21290,Medical Staff Competence
21291,Follow-Up and Continuity of Care
21292,Appointment Accessibility
21293,Referral Efficiency
21294,Mental Health Support
21295,Follow-Up and Continuity of Care
21296,Follow-Up and Continuity of Care
21297,Patient Empowerment and Support
21298,Reception Staff Interaction
21299,Medical Staff Competence
21300,Telephone Service
21301,Follow-Up and Continuity of Care
21302,Follow-Up and Continuity of Care
21303,Facilities and Cleanliness
21304,Weekend Service Availability
21305,Follow-Up and Continuity of Care
21306,Reception Staff Interaction
21307,Follow-Up and Continuity of Care
21308,Patient-Doctor Communication
21309,Reception Staff Interaction
21310,Telephone Service
21311,Reception Staff Interaction
21312,Reception Staff Interaction
21313,Reception Staff Interaction
21314,Medical Staff Competence
21315,Medical Staff Competence
21316,Reception Staff Interaction
21317,Appointment Accessibility
21318,Reception Staff Interaction
21319,Medical Staff Competence
21320,Follow-Up and Continuity of Care
21321,Reception Staff Interaction
21322,Reception Staff Interaction
21323,Prescription and Medication Management
21324,Appointment Accessibility
21325,Follow-Up and Continuity of Care
21326,Reception Staff Interaction
21327,Reception Staff Interaction
21328,Patient-Doctor Communication
21329,Reception Staff Interaction
21330,Medical Staff Competence
21331,Reception Staff Interaction
21332,Follow-Up and Continuity of Care
21333,Patient-Doctor Communication
21334,Patient-Doctor Communication
21335,Patient Empowerment and Support
21336,Reception Staff Interaction
21337,Patient Participation Group
21338,Follow-Up and Continuity of Care
21339,Health Outcome Satisfaction
21340,Overall Patient Satisfaction
21341,Reception Staff Interaction
21342,Overall Patient Satisfaction
21343,Patient Empowerment and Support
21344,Patient Education and Resources
21345,Overall Patient Satisfaction
21346,Telephone Service
21347,Overall Patient Satisfaction
21348,Patient Empowerment and Support
21349,Patient-Doctor Communication
21350,Patient-Doctor Communication
21351,Overall Patient Satisfaction
21352,Follow-Up and Continuity of Care
21353,Reception Staff Interaction
21354,Overall Patient Satisfaction
21355,Patient-Doctor Communication
21356,Reception Staff Interaction
21357,Telephone Service
21358,Follow-Up and Continuity of Care
21359,Medical Staff Competence
21360,Reception Staff Interaction
21361,Medical Staff Competence
21362,Reception Staff Interaction
21363,Medical Staff Competence
21364,Follow-Up and Continuity of Care
21365,Nursing Quality
21366,Facilities and Cleanliness
21367,Telephone Service
21368,Vaccinations
21369,Follow-Up and Continuity of Care
21370,Reception Staff Interaction
21371,Reception Staff Interaction
21372,Reception Staff Interaction
21373,Reception Staff Interaction
21374,Telephone Service
21375,Reception Staff Interaction
21376,Medical Staff Competence
21377,Reception Staff Interaction
21378,Reception Staff Interaction
21379,Overall Patient Satisfaction
21380,Doctor Consultations
21381,Patient-Doctor Communication
21382,Health Outcome Satisfaction
21383,Patient-Doctor Communication
21384,Patient Empowerment and Support
21385,Reception Staff Interaction
21386,Medical Staff Competence
21387,Telephone Service
21388,Vaccinations
21389,Vaccinations
21390,Follow-Up and Continuity of Care
21391,Reception Staff Interaction
21392,Follow-Up and Continuity of Care
21393,Reception Staff Interaction
21394,Reception Staff Interaction
21395,Health Outcome Satisfaction
21396,Patient-Doctor Communication
21397,Medical Staff Competence
21398,Health Outcome Satisfaction
21399,Test Results
21400,Reception Staff Interaction
21401,Telephone Service
21402,Cancer Screening
21403,Reception Staff Interaction
21404,Follow-Up and Continuity of Care
21405,Reception Staff Interaction
21406,Follow-Up and Continuity of Care
21407,Reception Staff Interaction
21408,Medical Staff Competence
21409,Reception Staff Interaction
21410,Medical Staff Competence
21411,Reception Staff Interaction
21412,Reception Staff Interaction
21413,Prescription and Medication Management
21414,Doctor Consultations
21415,Medical Staff Competence
21416,Medical Staff Competence
21417,Health Outcome Satisfaction
21418,Patient-Doctor Communication
21419,Follow-Up and Continuity of Care
21420,Prescription and Medication Management
21421,Medical Staff Competence
21422,Reception Staff Interaction
21423,Medical Staff Competence
21424,Reception Staff Interaction
21425,Telephone Service
21426,Follow-Up and Continuity of Care
21427,Medical Staff Competence
21428,Patient Empowerment and Support
21429,Follow-Up and Continuity of Care
21430,Medical Staff Competence
21431,Test Results
21432,Patient Safety
21433,Health Outcome Satisfaction
21434,Medical Staff Competence
21435,Reception Staff Interaction
21436,Medical Staff Competence
21437,Medical Staff Competence
21438,Patient Empowerment and Support
21439,Doctor Consultations
21440,Overall Patient Satisfaction
21441,Overall Patient Satisfaction
21442,Reception Staff Interaction
21443,Patient-Doctor Communication
21444,Follow-Up and Continuity of Care
21445,Reception Staff Interaction
21446,Medical Staff Competence
21447,Reception Staff Interaction
21448,Patient Empowerment and Support
21449,Follow-Up and Continuity of Care
21450,Reception Staff Interaction
21451,Reception Staff Interaction
21452,Test Results
21453,Reception Staff Interaction
21454,Reception Staff Interaction
21455,Reception Staff Interaction
21456,Reception Staff Interaction
21457,Follow-Up and Continuity of Care
21458,Test Results
21459,Medical Staff Competence
21460,Medical Staff Competence
21461,Test Results
21462,Prescription and Medication Management
21463,Telephone Service
21464,Follow-Up and Continuity of Care
21465,Patient Empowerment and Support
21466,Doctor Consultations
21467,Overall Patient Satisfaction
21468,Reception Staff Interaction
21469,Patient-Doctor Communication
21470,Telephone Service
21471,Patient-Doctor Communication
21472,Vaccinations
21473,Emergency Handling
21474,Patient Empowerment and Support
21475,Overall Patient Satisfaction
21476,Reception Staff Interaction
21477,Reception Staff Interaction
21478,Patient Privacy and Confidentiality
21479,Reception Staff Interaction
21480,Reception Staff Interaction
21481,Patient-Doctor Communication
21482,Patient-Doctor Communication
21483,Telephone Service
21484,Patient-Doctor Communication
21485,Medical Staff Competence
21486,Patient-Doctor Communication
21487,Appointment Accessibility
21488,Reception Staff Interaction
21489,Reception Staff Interaction
21490,Reception Staff Interaction
21491,Reception Staff Interaction
21492,Follow-Up and Continuity of Care
21493,Mental Health Support
21494,Reception Staff Interaction
21495,Doctor Consultations
21496,Reception Staff Interaction
21497,Patient-Doctor Communication
21498,Reception Staff Interaction
21499,Test Results
21500,Patient-Doctor Communication
21501,Telephone Service
21502,Vaccinations
21503,Patient-Doctor Communication
21504,Patient-Doctor Communication
21505,Reception Staff Interaction
21506,Reception Staff Interaction
21507,Vaccinations
21508,Reception Staff Interaction
21509,Patient-Doctor Communication
21510,Patient-Doctor Communication
21511,Telephone Service
21512,Test Results
21513,Follow-Up and Continuity of Care
21514,Medical Staff Competence
21515,Reception Staff Interaction
21516,Telephone Service
21517,Reception Staff Interaction
21518,Reception Staff Interaction
21519,Medical Staff Competence
21520,Patient Empowerment and Support
21521,Patient Empowerment and Support
21522,Patient-Doctor Communication
21523,Reception Staff Interaction
21524,Overall Patient Satisfaction
21525,Telephone Service
21526,Prescription and Medication Management
21527,Telephone Service
21528,Telephone Service
21529,Reception Staff Interaction
21530,Prescription and Medication Management
21531,Prescription and Medication Management
21532,Overall Patient Satisfaction
21533,Reception Staff Interaction
21534,Overall Patient Satisfaction
21535,Vaccinations
21536,Overall Patient Satisfaction
21537,Vaccinations
21538,Medical Staff Competence
21539,Vaccinations
21540,Health Outcome Satisfaction
21541,Overall Patient Satisfaction
21542,Reception Staff Interaction
21543,Follow-Up and Continuity of Care
21544,Medical Staff Competence
21545,Reception Staff Interaction
21546,Patient Empowerment and Support
21547,Patient-Doctor Communication
21548,Medical Staff Competence
21549,Reception Staff Interaction
21550,Patient-Doctor Communication
21551,Reception Staff Interaction
21552,Telephone Service
21553,Reception Staff Interaction
21554,Patient-Doctor Communication
21555,Reception Staff Interaction
21556,Follow-Up and Continuity of Care
21557,Overall Patient Satisfaction
21558,Appointment Accessibility
21559,Telephone Service
21560,Patient-Doctor Communication
21561,Patient-Doctor Communication
21562,Reception Staff Interaction
21563,Telephone Service
21564,Patient-Doctor Communication
21565,Follow-Up and Continuity of Care
21566,Appointment Accessibility
21567,Reception Staff Interaction
21568,Reception Staff Interaction
21569,Reception Staff Interaction
21570,Medical Staff Competence
21571,Follow-Up and Continuity of Care
21572,Vaccinations
21573,Medical Staff Competence
21574,Follow-Up and Continuity of Care
21575,Telephone Service
21576,Telephone Service
21577,Reception Staff Interaction
21578,Appointment Accessibility
21579,Patient-Doctor Communication
21580,Overall Patient Satisfaction
21581,Reception Staff Interaction
21582,Patient-Doctor Communication
21583,Reception Staff Interaction
21584,Appointment Accessibility
21585,Emergency Handling
21586,Reception Staff Interaction
21587,Overall Patient Satisfaction
21588,Test Results
21589,Patient-Doctor Communication
21590,Patient-Doctor Communication
21591,Online Services & Digital Health
21592,Doctor Consultations
21593,Telephone Service
21594,Medical Staff Competence
21595,Overall Patient Satisfaction
21596,Patient-Doctor Communication
21597,Patient Participation Group
21598,Reception Staff Interaction
21599,Overall Patient Satisfaction
21600,Patient Safety
21601,Patient Empowerment and Support
21602,Medical Staff Competence
21603,Health Outcome Satisfaction
21604,Medical Staff Competence
21605,Vaccinations
21606,Reception Staff Interaction
21607,Medical Staff Competence
21608,Reception Staff Interaction
21609,Doctor Consultations
21610,Patient-Doctor Communication
21611,Patient Empowerment and Support
21612,Medical Staff Competence
21613,Overall Patient Satisfaction
21614,Appointment Accessibility
21615,Reception Staff Interaction
21616,Reception Staff Interaction
21617,Reception Staff Interaction
21618,Reception Staff Interaction
21619,Prescription and Medication Management
21620,Appointment Accessibility
21621,Overall Patient Satisfaction
21622,Follow-Up and Continuity of Care
21623,Reception Staff Interaction
21624,Reception Staff Interaction
21625,Patient Empowerment and Support
21626,Doctor Consultations
21627,Patient-Doctor Communication
21628,Telephone Service
21629,Patient Empowerment and Support
21630,Reception Staff Interaction
21631,Test Results
21632,Patient-Doctor Communication
21633,Vaccinations
21634,Waiting Room Comfort
21635,Patient-Doctor Communication
21636,Patient-Doctor Communication
21637,Reception Staff Interaction
21638,Overall Patient Satisfaction
21639,Overall Patient Satisfaction
21640,Medical Staff Competence
21641,Patient Empowerment and Support
21642,Patient-Doctor Communication
21643,Follow-Up and Continuity of Care
21644,Reception Staff Interaction
21645,Reception Staff Interaction
21646,Telephone Service
21647,Reception Staff Interaction
21648,Reception Staff Interaction
21649,Patient-Doctor Communication
21650,Follow-Up and Continuity of Care
21651,Patient Safety
21652,Medical Staff Competence
21653,Telephone Service
21654,Telephone Service
21655,Appointment Accessibility
21656,Patient-Doctor Communication
21657,Medical Staff Competence
21658,Prescription and Medication Management
21659,Telephone Service
21660,Telephone Service
21661,Medical Staff Competence
21662,Telephone Service
21663,Weekend Service Availability
21664,Reception Staff Interaction
21665,Reception Staff Interaction
21666,Follow-Up and Continuity of Care
21667,Patient-Doctor Communication
21668,Patient-Doctor Communication
21669,Reception Staff Interaction
21670,Patient-Doctor Communication
21671,Follow-Up and Continuity of Care
21672,Patient-Doctor Communication
21673,Patient-Doctor Communication
21674,Medical Staff Competence
21675,Prescription and Medication Management
21676,Medical Staff Competence
21677,Overall Patient Satisfaction
21678,Patient Empowerment and Support
21679,Reception Staff Interaction
21680,Medical Staff Competence
21681,Medical Staff Competence
21682,Health Outcome Satisfaction
21683,Vaccinations
21684,Reception Staff Interaction
21685,Medical Staff Competence
21686,Reception Staff Interaction
21687,Telephone Service
21688,Reception Staff Interaction
21689,Overall Patient Satisfaction
21690,Follow-Up and Continuity of Care
21691,Patient-Doctor Communication
21692,Reception Staff Interaction
21693,Telephone Service
21694,Health Outcome Satisfaction
21695,Medical Staff Competence
21696,Patient-Doctor Communication
21697,Telephone Service
21698,Reception Staff Interaction
21699,Appointment Accessibility
21700,Telephone Service
21701,Medical Staff Competence
21702,Appointment Accessibility
21703,Follow-Up and Continuity of Care
21704,Doctor Consultations
21705,Reception Staff Interaction
21706,Health Outcome Satisfaction
21707,Patient Safety
21708,Medical Staff Competence
21709,Follow-Up and Continuity of Care
21710,Reception Staff Interaction
21711,Reception Staff Interaction
21712,Overall Patient Satisfaction
21713,Reception Staff Interaction
21714,Medical Staff Competence
21715,Follow-Up and Continuity of Care
21716,Telephone Service
21717,Patient-Doctor Communication
21718,Patient-Doctor Communication
21719,Follow-Up and Continuity of Care
21720,Doctor Consultations
21721,Patient-Doctor Communication
21722,Vaccinations
21723,Test Results
21724,Overall Patient Satisfaction
21725,Reception Staff Interaction
21726,Telephone Service
21727,Medical Staff Competence
21728,Patient-Doctor Communication
21729,Follow-Up and Continuity of Care
21730,Prescription and Medication Management
21731,Health Outcome Satisfaction
21732,Follow-Up and Continuity of Care
21733,Reception Staff Interaction
21734,Prescription and Medication Management
21735,Patient Empowerment and Support
21736,Patient Empowerment and Support
21737,Follow-Up and Continuity of Care
21738,Follow-Up and Continuity of Care
21739,Follow-Up and Continuity of Care
21740,Patient-Doctor Communication
21741,Follow-Up and Continuity of Care
21742,Patient-Doctor Communication
21743,Reception Staff Interaction
21744,Reception Staff Interaction
21745,Medical Staff Competence
21746,Telephone Service
21747,Reception Staff Interaction
21748,Patient Safety
21749,Follow-Up and Continuity of Care
21750,Telephone Service
